inventory_id,shipment_item_id,rental_price
1954,193,1.99
1955,193,1.99
1956,194,1.99
1957,194,1.99
1958,194,1.99
1959,194,1.99
1960,194,1.99
1961,194,1.99
1962,194,1.99
1963,195,1.99
1964,195,1.99
1965,195,1.99
1966,195,1.99
1967,195,1.99
1968,195,1.99
1970,195,1.99
1971,195,1.99
1972,195,1.99
1973,196,1.99
1974,196,1.99
1975,196,1.99
1976,196,1.99
1977,196,1.99
1978,196,1.99
1980,196,1.99
1981,196,1.99
1982,196,1.99
1983,196,1.99
1984,196,1.99
1985,196,1.99
1986,196,1.99
1987,197,2.99
1988,197,2.99
1989,197,2.99
1990,197,2.99
1991,198,2.99
1992,198,2.99
1994,199,1.99
1995,199,1.99
1996,199,1.99
1998,199,1.99
1999,199,1.99
2001,199,1.99
2002,199,1.99
2003,199,1.99
2005,199,1.99
2006,199,1.99
2007,199,1.99
2008,199,1.99
2009,199,1.99
2010,199,1.99
2011,199,1.99
2012,200,0.99
2013,200,0.99
2014,200,0.99
2015,200,0.99
2016,200,0.99
2017,200,0.99
2019,200,0.99
2021,200,0.99
2022,200,0.99
2023,201,0.99
2024,201,0.99
2026,201,0.99
2027,201,0.99
2028,201,0.99
2029,201,0.99
2030,201,0.99
2031,201,0.99
2032,201,0.99
2033,201,0.99
2034,201,0.99
2035,201,0.99
2036,202,2.99
2037,202,2.99
2038,202,2.99
2039,202,2.99
2041,203,1.99
2042,203,1.99
2043,203,1.99
2044,203,1.99
2045,203,1.99
2046,203,1.99
2047,203,1.99
2048,203,1.99
2050,203,1.99
2052,204,1.99
2053,205,1.99
2054,205,1.99
2055,205,1.99
2056,205,1.99
2057,205,1.99
2058,205,1.99
2059,205,1.99
2060,205,1.99
2061,205,1.99
2063,206,2.99
2064,206,2.99
2065,206,2.99
2066,206,2.99
2068,207,1.99
2069,207,1.99
2070,207,1.99
2071,207,1.99
2072,207,1.99
2073,207,1.99
2074,207,1.99
2075,207,1.99
2076,207,1.99
2077,208,1.99
2078,208,1.99
2079,208,1.99
2080,208,1.99
2081,208,1.99
2082,208,1.99
2083,208,1.99
2084,208,1.99
2085,208,1.99
2086,208,1.99
2087,208,1.99
2088,208,1.99
2089,208,1.99
2091,208,1.99
2092,209,1.99
2094,209,1.99
2095,209,1.99
2097,209,1.99
2098,209,1.99
2099,209,1.99
2100,209,1.99
2103,209,1.99
2104,209,1.99
2105,209,1.99
2106,209,1.99
2107,210,0.99
2108,210,0.99
2109,210,0.99
2110,210,0.99
2111,210,0.99
2113,210,0.99
2115,210,0.99
2116,210,0.99
2117,210,0.99
2118,211,0.99
2119,211,0.99
2120,211,0.99
2121,211,0.99
2122,211,0.99
2123,211,0.99
2124,211,0.99
2125,211,0.99
2126,211,0.99
2127,211,0.99
2128,211,0.99
2129,211,0.99
2131,212,1.99
2132,212,1.99
2133,212,1.99
2134,212,1.99
2135,212,1.99
2137,212,1.99
2138,212,1.99
2139,212,1.99
2140,212,1.99
2141,212,1.99
2142,212,1.99
2143,212,1.99
2144,212,1.99
2145,212,1.99
2146,212,1.99
2147,212,1.99
2148,213,1.99
2149,213,1.99
2150,214,1.99
2151,214,1.99
2152,214,1.99
2154,214,1.99
2155,214,1.99
2156,214,1.99
2157,214,1.99
2158,214,1.99
2159,215,1.99
2160,215,1.99
2161,215,1.99
2163,215,1.99
2164,215,1.99
2165,215,1.99
2166,215,1.99
2167,215,1.99
2168,215,1.99
2170,215,1.99
2171,216,1.99
2173,216,1.99
2174,216,1.99
2175,216,1.99
2176,216,1.99
2177,216,1.99
2178,216,1.99
2179,216,1.99
2180,216,1.99
2181,216,1.99
2182,216,1.99
2183,216,1.99
2184,216,1.99
2187,216,1.99
2188,217,1.99
2189,217,1.99
2191,217,1.99
2192,217,1.99
2193,217,1.99
2194,217,1.99
2195,217,1.99
2196,217,1.99
2197,217,1.99
2198,217,1.99
2199,217,1.99
2200,217,1.99
2201,217,1.99
2202,217,1.99
2203,217,1.99
2204,218,2.99
2205,218,2.99
2206,218,2.99
2207,218,2.99
2208,218,2.99
2209,218,2.99
2211,218,2.99
2212,218,2.99
2213,218,2.99
2214,218,2.99
2215,218,2.99
2216,219,0.99
2217,219,0.99
2218,219,0.99
2219,219,0.99
2220,219,0.99
2221,219,0.99
2222,219,0.99
2223,219,0.99
2224,219,0.99
2225,220,1.99
2227,220,1.99
2228,220,1.99
2229,220,1.99
2230,220,1.99
2231,220,1.99
2232,220,1.99
2233,221,1.99
2235,221,1.99
2236,221,1.99
2237,221,1.99
2238,221,1.99
2239,221,1.99
2240,221,1.99
2241,221,1.99
2242,222,0.99
2243,222,0.99
2244,222,0.99
2245,222,0.99
2246,222,0.99
2247,222,0.99
2248,222,0.99
2250,222,0.99
2251,222,0.99
2252,222,0.99
2253,222,0.99
2254,222,0.99
2256,223,1.99
2257,223,1.99
2259,223,1.99
2260,223,1.99
2261,223,1.99
2262,223,1.99
2263,223,1.99
2264,223,1.99
2265,224,1.99
2266,224,1.99
2268,224,1.99
2270,224,1.99
2271,224,1.99
2273,224,1.99
2275,224,1.99
2276,224,1.99
2277,225,1.99
2278,225,1.99
2279,225,1.99
2280,225,1.99
2281,225,1.99
2282,225,1.99
2283,225,1.99
2285,225,1.99
2286,225,1.99
2289,226,1.99
2290,226,1.99
2291,226,1.99
2292,226,1.99
2293,226,1.99
2294,226,1.99
2295,227,1.99
2297,227,1.99
2298,227,1.99
2300,228,1.99
2301,228,1.99
2302,228,1.99
2303,228,1.99
2305,228,1.99
2307,228,1.99
2309,228,1.99
2310,228,1.99
2311,228,1.99
2312,228,1.99
2313,228,1.99
2314,228,1.99
2316,229,0.99
2317,229,0.99
2318,229,0.99
2319,229,0.99
2320,229,0.99
2321,229,0.99
2322,229,0.99
2323,229,0.99
2324,229,0.99
2325,229,0.99
2326,229,0.99
2327,229,0.99
2328,229,0.99
2331,229,0.99
2333,229,0.99
2334,230,1.99
2335,230,1.99
2336,230,1.99
2337,230,1.99
2338,230,1.99
2340,230,1.99
2341,230,1.99
2342,230,1.99
2343,230,1.99
2345,230,1.99
2346,230,1.99
2347,230,1.99
2348,230,1.99
2349,230,1.99
2350,230,1.99
2351,230,1.99
2353,230,1.99
2354,231,2.99
2355,231,2.99
2356,231,2.99
2357,231,2.99
2358,231,2.99
2359,231,2.99
2360,231,2.99
2361,231,2.99
2362,232,1.99
2363,232,1.99
2364,232,1.99
2365,232,1.99
2366,232,1.99
2367,232,1.99
2368,232,1.99
2369,232,1.99
2371,232,1.99
2372,232,1.99
2374,232,1.99
2376,233,2.99
2377,233,2.99
2378,233,2.99
2379,233,2.99
2380,233,2.99
2381,233,2.99
2384,234,1.99
2385,234,1.99
2386,234,1.99
2387,234,1.99
2388,234,1.99
2389,234,1.99
2390,234,1.99
2391,234,1.99
2392,234,1.99
2393,234,1.99
2395,234,1.99
2397,234,1.99
2398,234,1.99
2400,234,1.99
2402,235,0.99
2403,235,0.99
2404,235,0.99
2405,235,0.99
2406,235,0.99
2407,235,0.99
2408,235,0.99
2409,235,0.99
2410,235,0.99
2411,235,0.99
2412,235,0.99
2413,235,0.99
2414,235,0.99
2415,235,0.99
2416,235,0.99
2417,236,1.99
2418,236,1.99
2419,236,1.99
2420,236,1.99
2422,236,1.99
2424,237,1.99
2425,237,1.99
2426,237,1.99
2427,238,0.99
2428,238,0.99
2429,239,1.99
2430,239,1.99
2431,239,1.99
2432,239,1.99
2433,239,1.99
2434,239,1.99
2435,239,1.99
2436,239,1.99
2437,239,1.99
2438,240,0.99
2439,240,0.99
2440,240,0.99
2441,240,0.99
2442,240,0.99
2443,240,0.99
2446,240,0.99
2447,240,0.99
2448,240,0.99
2449,241,0.99
2450,241,0.99
2451,241,0.99
2452,241,0.99
2453,241,0.99
2454,241,0.99
2455,241,0.99
2456,241,0.99
2457,241,0.99
2458,241,0.99
2459,241,0.99
2460,241,0.99
2461,241,0.99
2462,242,1.99
2463,242,1.99
2465,242,1.99
2466,242,1.99
2467,242,1.99
2468,242,1.99
2469,242,1.99
2470,242,1.99
2471,242,1.99
2472,242,1.99
2473,242,1.99
2474,242,1.99
2476,242,1.99
2477,242,1.99
2479,242,1.99
2480,242,1.99
2481,243,1.99
2482,243,1.99
2483,243,1.99
2484,244,0.99
2485,244,0.99
2486,244,0.99
2488,244,0.99
2489,244,0.99
2490,244,0.99
2493,244,0.99
2494,244,0.99
2495,244,0.99
2496,244,0.99
2497,244,0.99
2499,245,1.99
2500,245,1.99
2501,245,1.99
2503,245,1.99
2504,245,1.99
2505,245,1.99
2506,245,1.99
2507,245,1.99
2508,245,1.99
2509,245,1.99
2510,245,1.99
2511,245,1.99
2512,245,1.99
2513,245,1.99
2514,245,1.99
2515,245,1.99
2516,246,2.99
2517,246,2.99
2518,247,1.99
2519,247,1.99
2520,247,1.99
2521,247,1.99
2523,247,1.99
2524,247,1.99
2525,247,1.99
2526,247,1.99
2528,247,1.99
2529,247,1.99
2530,247,1.99
2531,247,1.99
2532,247,1.99
2533,247,1.99
2534,247,1.99
2535,247,1.99
2537,248,1.99
2538,248,1.99
2539,248,1.99
2540,248,1.99
2541,248,1.99
2543,248,1.99
2544,248,1.99
2545,248,1.99
2546,248,1.99
2547,248,1.99
2548,248,1.99
2549,248,1.99
2550,248,1.99
2551,248,1.99
2552,248,1.99
2553,248,1.99
2556,249,1.99
2557,249,1.99
2558,249,1.99
2559,250,1.99
2560,250,1.99
2561,250,1.99
2562,250,1.99
2563,250,1.99
2564,250,1.99
2565,250,1.99
2566,250,1.99
2567,250,1.99
2570,250,1.99
2571,250,1.99
2572,250,1.99
2573,250,1.99
2574,250,1.99
2575,251,0.99
2576,251,0.99
2577,251,0.99
2578,251,0.99
2579,251,0.99
2580,251,0.99
2582,251,0.99
2583,251,0.99
2584,251,0.99
2585,251,0.99
2586,251,0.99
2587,251,0.99
2588,251,0.99
2589,251,0.99
2590,251,0.99
2592,251,0.99
2593,251,0.99
2595,252,2.99
2596,253,1.99
2598,253,1.99
2600,253,1.99
2601,253,1.99
2603,253,1.99
2604,253,1.99
2605,253,1.99
2606,253,1.99
2607,253,1.99
2609,253,1.99
2610,253,1.99
2611,253,1.99
2612,253,1.99
2613,254,2.99
2614,254,2.99
2616,254,2.99
2617,254,2.99
2618,254,2.99
2619,254,2.99
2620,254,2.99
2621,254,2.99
2622,254,2.99
2623,254,2.99
2625,254,2.99
2626,254,2.99
2627,254,2.99
2628,255,1.99
2629,255,1.99
2630,255,1.99
2631,256,1.99
2633,256,1.99
2634,256,1.99
2635,256,1.99
2636,256,1.99
2637,256,1.99
2638,256,1.99
2639,256,1.99
2640,256,1.99
2641,256,1.99
2642,256,1.99
2643,256,1.99
2644,257,1.99
2645,257,1.99
2646,257,1.99
2647,257,1.99
2648,257,1.99
2649,257,1.99
2650,257,1.99
2651,257,1.99
2652,257,1.99
2653,257,1.99
2654,257,1.99
2656,257,1.99
2657,257,1.99
2658,257,1.99
2660,257,1.99
2662,258,2.99
2663,258,2.99
2664,258,2.99
2665,258,2.99
2666,258,2.99
2667,258,2.99
2668,259,1.99
2669,260,1.99
2670,260,1.99
2671,260,1.99
2673,260,1.99
2674,260,1.99
2675,260,1.99
2676,260,1.99
2677,260,1.99
2679,260,1.99
2680,260,1.99
2681,260,1.99
2682,260,1.99
2683,260,1.99
2684,260,1.99
2685,260,1.99
2686,261,0.99
2687,261,0.99
2688,261,0.99
2689,261,0.99
2690,261,0.99
2692,261,0.99
2693,261,0.99
2694,261,0.99
2695,261,0.99
2696,261,0.99
2697,261,0.99
2698,262,2.99
2699,262,2.99
2700,262,2.99
2701,262,2.99
2702,262,2.99
2704,262,2.99
2705,262,2.99
2706,262,2.99
2707,263,2.99
2708,263,2.99
2709,263,2.99
2710,263,2.99
2711,263,2.99
2712,263,2.99
2714,263,2.99
2715,263,2.99
2717,263,2.99
2719,263,2.99
2720,263,2.99
2721,264,1.99
2722,264,1.99
2723,264,1.99
2724,264,1.99
2725,264,1.99
2727,264,1.99
2728,264,1.99
2729,264,1.99
2730,264,1.99
2731,264,1.99
2732,264,1.99
2733,265,1.99
2734,265,1.99
2735,265,1.99
2737,265,1.99
2738,265,1.99
2739,265,1.99
2740,265,1.99
2742,265,1.99
2743,265,1.99
2744,265,1.99
2745,265,1.99
2746,265,1.99
2747,265,1.99
2749,266,1.99
2751,266,1.99
2752,266,1.99
2754,266,1.99
2755,266,1.99
2757,266,1.99
2758,266,1.99
2759,267,1.99
2760,267,1.99
2762,267,1.99
2763,267,1.99
2764,267,1.99
2765,267,1.99
2766,267,1.99
2768,267,1.99
2769,267,1.99
2771,267,1.99
2773,267,1.99
2774,268,0.99
2775,268,0.99
2776,268,0.99
2778,269,1.99
2779,269,1.99
2780,269,1.99
2781,269,1.99
2782,269,1.99
2783,269,1.99
2784,269,1.99
2785,269,1.99
2786,269,1.99
2787,269,1.99
2788,269,1.99
2789,269,1.99
2790,269,1.99
2791,269,1.99
2792,270,1.99
2793,270,1.99
2794,270,1.99
2795,270,1.99
2796,270,1.99
2797,270,1.99
2798,270,1.99
2799,270,1.99
2800,270,1.99
2801,270,1.99
2802,271,1.99
2803,271,1.99
2804,271,1.99
2805,271,1.99
2806,271,1.99
2808,271,1.99
2809,271,1.99
2810,272,0.99
2812,272,0.99
2813,272,0.99
2814,272,0.99
2815,272,0.99
2816,273,1.99
2817,273,1.99
2818,273,1.99
2821,273,1.99
2822,273,1.99
2823,273,1.99
2824,273,1.99
2825,273,1.99
2826,273,1.99
2827,273,1.99
2828,273,1.99
2830,274,1.99
2831,274,1.99
2832,274,1.99
2833,274,1.99
2834,274,1.99
2835,274,1.99
2836,274,1.99
2837,274,1.99
2838,274,1.99
2840,274,1.99
2841,274,1.99
2842,274,1.99
2843,274,1.99
2846,275,1.99
2847,275,1.99
2848,275,1.99
2849,276,1.99
2851,276,1.99
2853,276,1.99
2855,276,1.99
2856,277,1.99
2857,277,1.99
2858,277,1.99
2859,277,1.99
2860,277,1.99
2861,278,0.99
2862,278,0.99
2864,278,0.99
2866,278,0.99
2867,279,1.99
2868,280,1.99
2869,280,1.99
2870,280,1.99
2872,280,1.99
2874,280,1.99
2875,280,1.99
2877,280,1.99
2879,280,1.99
2881,281,1.99
2882,281,1.99
2884,281,1.99
2885,281,1.99
2886,281,1.99
2887,281,1.99
2888,281,1.99
2890,281,1.99
2891,281,1.99
2892,281,1.99
2894,282,0.99
2895,282,0.99
2896,282,0.99
2897,282,0.99
2899,283,1.99
2900,283,1.99
2901,283,1.99
2903,283,1.99
2904,283,1.99
2905,283,1.99
2906,283,1.99
2907,283,1.99
2908,283,1.99
2909,283,1.99
2910,283,1.99
2911,283,1.99
2912,283,1.99
2913,283,1.99
2914,283,1.99
2916,284,2.99
2917,285,1.99
2918,285,1.99
2920,285,1.99
2921,285,1.99
2922,285,1.99
2923,285,1.99
2924,285,1.99
2925,285,1.99
2926,285,1.99
2927,285,1.99
2928,285,1.99
2929,285,1.99
2930,285,1.99
2931,285,1.99
2932,286,1.99
2934,286,1.99
2936,286,1.99
2937,286,1.99
2938,286,1.99
2939,286,1.99
2941,286,1.99
2942,287,1.99
2943,287,1.99
2944,287,1.99
2945,287,1.99
2948,287,1.99
2949,287,1.99
2950,287,1.99
2951,288,2.99
2952,288,2.99
2953,288,2.99
2954,288,2.99
2955,288,2.99
2956,288,2.99
2957,288,2.99
2959,290,2.99
2960,290,2.99
2961,290,2.99
2962,290,2.99
2964,291,2.99
2966,291,2.99
2968,291,2.99
2969,291,2.99
2971,292,1.99
2972,292,1.99
2973,292,1.99
2974,292,1.99
2975,292,1.99
2976,292,1.99
2978,292,1.99
2979,292,1.99
2980,292,1.99
2982,292,1.99
2984,292,1.99
2985,292,1.99
2986,292,1.99
2987,292,1.99
2988,292,1.99
2989,293,2.99
2990,293,2.99
2991,293,2.99
2992,293,2.99
2996,295,2.99
2997,295,2.99
2998,295,2.99
2999,295,2.99
3000,295,2.99
3001,295,2.99
3002,295,2.99
3003,295,2.99
3004,295,2.99
3005,295,2.99
3006,295,2.99
3008,295,2.99
3009,296,2.99
3010,297,0.99
3011,297,0.99
3012,297,0.99
3013,297,0.99
3015,297,0.99
3016,297,0.99
3017,297,0.99
3018,297,0.99
3019,297,0.99
3020,297,0.99
3021,297,0.99
3022,297,0.99
3023,298,2.99
3024,298,2.99
3025,298,2.99
3026,298,2.99
3030,299,1.99
3033,299,1.99
3034,300,1.99
3035,300,1.99
3036,300,1.99
3038,300,1.99
3039,300,1.99
3040,300,1.99
3042,300,1.99
3043,300,1.99
3044,300,1.99
3045,300,1.99
3046,300,1.99
3047,300,1.99
3048,300,1.99
3051,300,1.99
3052,300,1.99
3054,301,1.99
3055,301,1.99
3056,301,1.99
3057,301,1.99
3058,301,1.99
3060,301,1.99
3061,301,1.99
3062,301,1.99
3063,302,2.99
3064,302,2.99
3065,302,2.99
3066,302,2.99
3067,302,2.99
3068,302,2.99
3069,302,2.99
3070,302,2.99
3071,303,1.99
3072,303,1.99
3073,303,1.99
3074,303,1.99
3075,303,1.99
3076,303,1.99
3078,303,1.99
3079,303,1.99
3080,303,1.99
3081,303,1.99
3082,303,1.99
3083,303,1.99
3084,303,1.99
3085,303,1.99
3087,303,1.99
3088,304,1.99
3090,305,1.99
3091,305,1.99
3092,305,1.99
3093,305,1.99
3094,305,1.99
3095,305,1.99
3096,305,1.99
3097,305,1.99
3098,305,1.99
3099,305,1.99
3100,305,1.99
3101,305,1.99
3102,305,1.99
3103,305,1.99
3105,305,1.99
3106,305,1.99
3107,306,1.99
3109,306,1.99
3110,307,2.99
3111,307,2.99
3112,307,2.99
3113,308,1.99
3114,308,1.99
3115,308,1.99
3116,308,1.99
3118,308,1.99
3119,308,1.99
3121,308,1.99
3123,308,1.99
3124,308,1.99
3125,308,1.99
3126,308,1.99
3127,308,1.99
3129,308,1.99
3130,308,1.99
3131,308,1.99
3132,309,1.99
3133,309,1.99
3135,309,1.99
3136,309,1.99
3138,309,1.99
3140,309,1.99
3141,309,1.99
3142,309,1.99
3143,309,1.99
3144,309,1.99
3145,309,1.99
3146,309,1.99
3147,309,1.99
3150,309,1.99
3151,310,1.99
3152,310,1.99
3153,310,1.99
3154,310,1.99
3155,310,1.99
3156,310,1.99
3158,311,1.99
3160,311,1.99
3161,311,1.99
3162,311,1.99
3163,311,1.99
3164,312,2.99
3166,312,2.99
3167,312,2.99
3168,312,2.99
3169,312,2.99
3170,312,2.99
3171,312,2.99
3173,313,0.99
3174,313,0.99
3175,313,0.99
3177,313,0.99
3178,313,0.99
3179,313,0.99
3180,313,0.99
3181,313,0.99
3182,313,0.99
3183,313,0.99
3184,313,0.99
3185,313,0.99
3186,314,0.99
3187,314,0.99
3189,314,0.99
3191,314,0.99
3192,314,0.99
3193,314,0.99
3194,314,0.99
3195,314,0.99
3196,314,0.99
3197,314,0.99
3198,314,0.99
3199,314,0.99
3200,314,0.99
3201,314,0.99
3202,314,0.99
3204,316,1.99
3205,316,1.99
3206,316,1.99
3208,316,1.99
3209,316,1.99
3210,316,1.99
3211,316,1.99
3212,316,1.99
3215,316,1.99
3216,316,1.99
3217,316,1.99
3218,316,1.99
3219,317,0.99
3220,317,0.99
3221,317,0.99
3222,317,0.99
3223,317,0.99
3224,317,0.99
3225,317,0.99
3227,317,0.99
3228,317,0.99
3229,317,0.99
3230,317,0.99
3231,317,0.99
3233,318,2.99
3234,318,2.99
3236,319,0.99
3238,319,0.99
3241,319,0.99
3242,319,0.99
3243,319,0.99
3244,319,0.99
3246,319,0.99
3247,320,1.99
3249,320,1.99
3250,320,1.99
3251,320,1.99
3252,320,1.99
3253,320,1.99
3254,320,1.99
3255,320,1.99
3256,320,1.99
3257,321,1.99
3258,321,1.99
3260,321,1.99
3261,321,1.99
3262,321,1.99
3263,321,1.99
3264,321,1.99
3265,321,1.99
3266,321,1.99
3267,322,1.99
3268,322,1.99
3269,322,1.99
3270,322,1.99
3271,322,1.99
3272,323,1.99
3273,323,1.99
3274,323,1.99
3275,323,1.99
3276,323,1.99
3279,324,0.99
3280,324,0.99
3281,325,1.99
3283,325,1.99
3285,325,1.99
3286,325,1.99
3287,325,1.99
3289,325,1.99
3290,325,1.99
3291,326,1.99
3292,326,1.99
3293,326,1.99
3294,326,1.99
3295,326,1.99
3296,326,1.99
3297,326,1.99
3298,326,1.99
3299,326,1.99
3300,326,1.99
3301,326,1.99
3302,326,1.99
3303,326,1.99
3304,326,1.99
3305,326,1.99
3306,326,1.99
3307,326,1.99
3308,327,1.99
3309,327,1.99
3310,327,1.99
3311,327,1.99
3312,327,1.99
3313,327,1.99
3314,327,1.99
3316,327,1.99
3317,327,1.99
3318,327,1.99
3319,328,2.99
3320,328,2.99
3321,328,2.99
3322,328,2.99
3323,328,2.99
3324,328,2.99
3325,328,2.99
3326,329,1.99
3327,329,1.99
3328,329,1.99
3329,329,1.99
3330,329,1.99
3331,329,1.99
3332,329,1.99
3333,329,1.99
3334,329,1.99
3336,329,1.99
3337,330,0.99
3338,330,0.99
3339,330,0.99
3340,330,0.99
3341,330,0.99
3342,331,1.99
3343,331,1.99
3344,331,1.99
3345,331,1.99
3346,331,1.99
3347,331,1.99
3348,331,1.99
3349,331,1.99
3350,331,1.99
3351,331,1.99
3352,331,1.99
3353,331,1.99
3354,332,0.99
3355,332,0.99
3356,332,0.99
3358,332,0.99
3359,332,0.99
3360,332,0.99
3361,332,0.99
3363,332,0.99
3364,332,0.99
3365,332,0.99
3366,332,0.99
3367,332,0.99
3368,332,0.99
3370,332,0.99
3371,332,0.99
3372,333,1.99
3373,333,1.99
3374,333,1.99
3375,333,1.99
3376,333,1.99
3377,333,1.99
3378,333,1.99
3379,333,1.99
3380,333,1.99
3381,333,1.99
3382,333,1.99
3384,333,1.99
3385,333,1.99
3386,333,1.99
3387,333,1.99
3388,333,1.99
3389,333,1.99
3390,333,1.99
3391,334,1.99
3392,334,1.99
3393,334,1.99
3395,334,1.99
3397,334,1.99
3399,334,1.99
3400,334,1.99
3401,334,1.99
3402,334,1.99
3403,334,1.99
3404,335,1.99
3405,335,1.99
3406,335,1.99
3407,335,1.99
3410,335,1.99
3411,335,1.99
3412,335,1.99
3413,335,1.99
3414,335,1.99
3415,336,1.99
3416,336,1.99
3417,337,2.99
3418,338,0.99
3420,338,0.99
3421,338,0.99
3422,338,0.99
3423,338,0.99
3425,338,0.99
3426,338,0.99
3428,339,1.99
3430,339,1.99
3431,339,1.99
3432,339,1.99
3433,339,1.99
3434,339,1.99
3435,339,1.99
3436,339,1.99
3437,340,1.99
3438,340,1.99
3439,340,1.99
3440,340,1.99
3443,340,1.99
3444,340,1.99
3445,340,1.99
3446,340,1.99
3448,341,1.99
3450,341,1.99
3451,341,1.99
3452,341,1.99
3453,342,1.99
3454,342,1.99
3456,342,1.99
3457,342,1.99
3458,342,1.99
3459,342,1.99
3460,343,1.99
3462,343,1.99
3463,343,1.99
3464,343,1.99
3465,343,1.99
3466,343,1.99
3467,343,1.99
3468,343,1.99
3469,343,1.99
3470,344,0.99
3471,344,0.99
3472,344,0.99
3473,344,0.99
3474,344,0.99
3475,344,0.99
3476,344,0.99
3477,344,0.99
3478,344,0.99
3479,345,1.99
3480,345,1.99
3481,345,1.99
3482,345,1.99
3483,345,1.99
3484,345,1.99
3485,345,1.99
3487,345,1.99
3488,346,1.99
3489,346,1.99
3490,346,1.99
3491,346,1.99
3492,346,1.99
3493,347,1.99
3494,347,1.99
3495,347,1.99
3496,347,1.99
3497,348,1.99
3498,348,1.99
3499,348,1.99
3500,348,1.99
3501,348,1.99
3502,348,1.99
3503,348,1.99
3504,348,1.99
3506,348,1.99
3508,348,1.99
3509,348,1.99
3510,348,1.99
3511,349,1.99
3512,349,1.99
3513,349,1.99
3514,349,1.99
3515,350,1.99
3516,351,1.99
3517,351,1.99
3518,351,1.99
3519,351,1.99
3520,351,1.99
3522,351,1.99
3523,351,1.99
3524,351,1.99
3525,351,1.99
3526,351,1.99
3527,351,1.99
3529,351,1.99
3530,351,1.99
3531,351,1.99
3533,351,1.99
3534,351,1.99
3535,352,1.99
3536,353,1.99
3537,353,1.99
3538,353,1.99
3540,353,1.99
3541,353,1.99
3543,354,2.99
3544,355,2.99
3545,355,2.99
3546,355,2.99
3547,355,2.99
3548,355,2.99
3550,356,1.99
3551,356,1.99
3552,356,1.99
3555,357,0.99
3556,357,0.99
3557,357,0.99
3559,357,0.99
3560,357,0.99
3561,357,0.99
3562,357,0.99
3564,357,0.99
3565,357,0.99
3566,357,0.99
3568,358,0.99
3569,358,0.99
3570,358,0.99
3571,358,0.99
3573,358,0.99
3574,358,0.99
3575,358,0.99
3576,358,0.99
3577,358,0.99
3578,358,0.99
3579,358,0.99
3580,358,0.99
3581,358,0.99
3583,358,0.99
3584,358,0.99
3585,358,0.99
3586,358,0.99
3587,358,0.99
3588,359,1.99
3589,359,1.99
3590,359,1.99
3591,359,1.99
3592,359,1.99
3593,359,1.99
3594,359,1.99
3595,359,1.99
3596,359,1.99
3597,359,1.99
3598,359,1.99
3600,359,1.99
3601,359,1.99
3602,359,1.99
3603,359,1.99
3604,359,1.99
3605,359,1.99
3606,360,1.99
3607,360,1.99
3608,360,1.99
3609,360,1.99
3610,360,1.99
3611,360,1.99
3612,360,1.99
3613,360,1.99
3614,360,1.99
3615,360,1.99
3616,360,1.99
3617,360,1.99
3618,361,1.99
3620,361,1.99
3621,361,1.99
3622,361,1.99
3623,362,1.99
3625,363,0.99
3626,363,0.99
3627,363,0.99
3628,363,0.99
3629,363,0.99
3630,363,0.99
3631,363,0.99
3632,363,0.99
3633,363,0.99
3634,364,1.99
3635,364,1.99
3637,364,1.99
3638,364,1.99
3639,364,1.99
3640,364,1.99
3641,364,1.99
3642,364,1.99
3643,364,1.99
3645,364,1.99
3646,364,1.99
3647,364,1.99
3648,364,1.99
3649,365,0.99
3650,365,0.99
3651,365,0.99
3652,365,0.99
3653,365,0.99
3654,365,0.99
3655,365,0.99
3656,365,0.99
3657,365,0.99
3658,365,0.99
3660,365,0.99
3661,365,0.99
3662,365,0.99
3663,365,0.99
3664,365,0.99
3665,366,1.99
3666,366,1.99
3667,366,1.99
3668,366,1.99
3670,366,1.99
3672,366,1.99
3673,366,1.99
3674,366,1.99
3675,366,1.99
3676,366,1.99
3677,366,1.99
3678,366,1.99
3680,367,1.99
3681,367,1.99
3682,367,1.99
3683,367,1.99
3684,368,1.99
3686,369,1.99
3687,369,1.99
3689,369,1.99
3690,369,1.99
3691,369,1.99
3692,369,1.99
3693,369,1.99
3694,369,1.99
3695,369,1.99
3696,369,1.99
3697,369,1.99
3698,369,1.99
3699,369,1.99
3700,369,1.99
3701,369,1.99
3707,371,2.99
3708,371,2.99
3709,371,2.99
3711,371,2.99
3712,372,2.99
3713,372,2.99
3714,373,0.99
3715,373,0.99
3717,373,0.99
3718,373,0.99
3721,374,1.99
3722,374,1.99
3723,374,1.99
3724,374,1.99
3725,374,1.99
3727,374,1.99
3728,374,1.99
3729,374,1.99
3730,374,1.99
3731,374,1.99
3732,374,1.99
3733,374,1.99
3734,374,1.99
3736,375,1.99
3738,375,1.99
3739,375,1.99
3740,375,1.99
3742,375,1.99
3743,375,1.99
3744,375,1.99
3745,375,1.99
3746,375,1.99
3747,375,1.99
3748,376,1.99
3749,376,1.99
3750,376,1.99
3751,376,1.99
3752,376,1.99
3753,376,1.99
3754,376,1.99
3756,376,1.99
3757,376,1.99
3759,376,1.99
3760,376,1.99
3761,376,1.99
3763,376,1.99
3764,376,1.99
3765,376,1.99
3766,376,1.99
3768,377,1.99
3770,377,1.99
3771,377,1.99
3772,377,1.99
3773,377,1.99
3774,377,1.99
3775,377,1.99
3776,377,1.99
3778,377,1.99
3779,378,2.99
3780,378,2.99
3781,378,2.99
3782,379,1.99
